ReleaseDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID,,,
20181120,16057,Latah,County,ID,0.29,99.71,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,16057,Latah,County,ID,0.29,99.71,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,16057,Latah,County,ID,0.29,99.71,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,16057,Latah,County,ID,0,100,7.04,0,0,0,2018-10-30,2018-11-05,1,,
20181225,16059,Lemhi,County,ID,89.68,10.32,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,16059,Lemhi,County,ID,89.68,10.32,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,16059,Lemhi,County,ID,89.68,10.32,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,16059,Lemhi,County,ID,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,16059,Lemhi,County,ID,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,16059,Lemhi,County,ID,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,16059,Lemhi,County,ID,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,16059,Lemhi,County,ID,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,16059,Lemhi,County,ID,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,16061,Lewis,County,ID,31.42,68.58,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,16061,Lewis,County,ID,31.42,68.58,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,16061,Lewis,County,ID,31.42,68.58,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,16061,Lewis,County,ID,31.42,68.58,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,16061,Lewis,County,ID,31.42,68.58,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,16061,Lewis,County,ID,31.42,68.58,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,16061,Lewis,County,ID,31.42,68.58,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,16061,Lewis,County,ID,31.42,68.58,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,16061,Lewis,County,ID,31.42,68.58,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,16063,Lincoln,County,ID,97.69,2.31,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,16063,Lincoln,County,ID,97.69,2.31,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,16063,Lincoln,County,ID,97.69,2.31,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,16063,Lincoln,County,ID,97.69,2.31,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,16063,Lincoln,County,ID,97.69,2.31,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,16063,Lincoln,County,ID,97.69,2.31,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,16063,Lincoln,County,ID,97.69,2.31,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,16063,Lincoln,County,ID,97.69,2.31,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,16063,Lincoln,County,ID,97.69,2.31,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,16065,Madison,County,ID,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,16065,Madison,County,ID,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,16065,Madison,County,ID,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,16065,Madison,County,ID,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,16065,Madison,County,ID,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,16065,Madison,County,ID,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,16065,Madison,County,ID,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,16065,Madison,County,ID,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,16065,Madison,County,ID,0,100,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,16067,Minidoka,County,ID,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,16067,Minidoka,County,ID,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,16067,Minidoka,County,ID,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,16067,Minidoka,County,ID,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,16067,Minidoka,County,ID,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,16067,Minidoka,County,ID,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,16067,Minidoka,County,ID,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,16067,Minidoka,County,ID,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,16067,Minidoka,County,ID,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,16069,Nez,Perce,County,ID,5.33,94.67,0,0,0,0,2018-12-25,2018-12-31,1,
20181218,16069,Nez,Perce,County,ID,5.33,94.67,0.47,0,0,0,2018-12-18,2018-12-24,1,
20181211,16069,Nez,Perce,County,ID,5.33,94.67,0.47,0,0,0,2018-12-11,2018-12-17,1,
20181204,16069,Nez,Perce,County,ID,5.33,94.67,0.47,0,0,0,2018-12-04,2018-12-10,1,
20181127,16069,Nez,Perce,County,ID,5.33,94.67,0.47,0,0,0,2018-11-27,2018-12-03,1,
20181120,16069,Nez,Perce,County,ID,5.33,94.67,0.47,0,0,0,2018-11-20,2018-11-26,1,
20181113,16069,Nez,Perce,County,ID,5.33,94.67,0.64,0,0,0,2018-11-13,2018-11-19,1,
20181106,16069,Nez,Perce,County,ID,5.33,94.67,0.64,0,0,0,2018-11-06,2018-11-12,1,
20181030,16069,Nez,Perce,County,ID,5.33,94.67,0.64,0,0,0,2018-10-30,2018-11-05,1,
20181225,16071,Oneida,County,ID,0,100,100,97.94,0,0,2018-12-25,2018-12-31,1,,
20181218,16071,Oneida,County,ID,0,100,100,97.87,0,0,2018-12-18,2018-12-24,1,,
20181211,16071,Oneida,County,ID,0,100,100,97.87,0,0,2018-12-11,2018-12-17,1,,
20181204,16071,Oneida,County,ID,0,100,100,97.87,0,0,2018-12-04,2018-12-10,1,,
20181127,16071,Oneida,County,ID,0,100,100,97.87,0,0,2018-11-27,2018-12-03,1,,
20181120,16071,Oneida,County,ID,0,100,100,97.87,0,0,2018-11-20,2018-11-26,1,,
20181113,16071,Oneida,County,ID,0,100,100,97.87,0,0,2018-11-13,2018-11-19,1,,
20181106,16071,Oneida,County,ID,0,100,100,97.87,0,0,2018-11-06,2018-11-12,1,,
20181030,16071,Oneida,County,ID,0,100,100,97.87,0,0,2018-10-30,2018-11-05,1,,
20181225,16073,Owyhee,County,ID,0,100,97.24,77.1,0,0,2018-12-25,2018-12-31,1,,
20181218,16073,Owyhee,County,ID,0,100,97.24,76.77,0,0,2018-12-18,2018-12-24,1,,
20181211,16073,Owyhee,County,ID,0,100,97.24,76.77,0,0,2018-12-11,2018-12-17,1,,
20181204,16073,Owyhee,County,ID,0,100,97.24,76.77,0,0,2018-12-04,2018-12-10,1,,
20181127,16073,Owyhee,County,ID,0,100,97.24,76.77,0,0,2018-11-27,2018-12-03,1,,
20181120,16073,Owyhee,County,ID,0,100,97.24,76.77,0,0,2018-11-20,2018-11-26,1,,
20181113,16073,Owyhee,County,ID,0,100,97.24,76.77,0,0,2018-11-13,2018-11-19,1,,
20181106,16073,Owyhee,County,ID,0,100,97.24,76.77,0,0,2018-11-06,2018-11-12,1,,
20181030,16073,Owyhee,County,ID,0,100,97.24,76.77,0,0,2018-10-30,2018-11-05,1,,
20181225,16075,Payette,County,ID,0,100,100,40.43,0,0,2018-12-25,2018-12-31,1,,
20181218,16075,Payette,County,ID,0,100,100,38.55,0,0,2018-12-18,2018-12-24,1,,
20181211,16075,Payette,County,ID,0,100,100,38.55,0,0,2018-12-11,2018-12-17,1,,
20181204,16075,Payette,County,ID,0,100,100,38.55,0,0,2018-12-04,2018-12-10,1,,
20181127,16075,Payette,County,ID,0,100,100,38.55,0,0,2018-11-27,2018-12-03,1,,
20181120,16075,Payette,County,ID,0,100,100,38.55,0,0,2018-11-20,2018-11-26,1,,
20181113,16075,Payette,County,ID,0,100,100,38.55,0,0,2018-11-13,2018-11-19,1,,
20181106,16075,Payette,County,ID,0,100,100,38.55,0,0,2018-11-06,2018-11-12,1,,
20181030,16075,Payette,County,ID,0,100,100,38.55,0,0,2018-10-30,2018-11-05,1,,
20181225,16077,Power,County,ID,28.52,71.48,36.99,6.32,0,0,2018-12-25,2018-12-31,1,,
20181218,16077,Power,County,ID,28.52,71.48,36.99,6.42,0,0,2018-12-18,2018-12-24,1,,
20181211,16077,Power,County,ID,28.52,71.48,36.99,6.42,0,0,2018-12-11,2018-12-17,1,,
20181204,16077,Power,County,ID,28.52,71.48,36.99,6.42,0,0,2018-12-04,2018-12-10,1,,
20181127,16077,Power,County,ID,28.52,71.48,36.99,6.42,0,0,2018-11-27,2018-12-03,1,,
20181120,16077,Power,County,ID,28.52,71.48,36.99,6.42,0,0,2018-11-20,2018-11-26,1,,
20181113,16077,Power,County,ID,28.52,71.48,36.99,6.42,0,0,2018-11-13,2018-11-19,1,,
20181106,16077,Power,County,ID,28.52,71.48,36.99,6.42,0,0,2018-11-06,2018-11-12,1,,
20181030,16077,Power,County,ID,28.52,71.48,36.99,6.42,0,0,2018-10-30,2018-11-05,1,,
20181225,16079,Shoshone,County,ID,2.43,97.57,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,16079,Shoshone,County,ID,2.43,97.57,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,16079,Shoshone,County,ID,2.4,97.6,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,16079,Shoshone,County,ID,2.45,97.55,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,16079,Shoshone,County,ID,2.45,97.55,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,16079,Shoshone,County,ID,2.45,97.55,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,16079,Shoshone,County,ID,2.45,97.55,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,16079,Shoshone,County,ID,2.45,97.55,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,16079,Shoshone,County,ID,0,100,78.66,0,0,0,2018-10-30,2018-11-05,1,,
20181225,16081,Teton,County,ID,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,16081,Teton,County,ID,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,16081,Teton,County,ID,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,16081,Teton,County,ID,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,16081,Teton,County,ID,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,16081,Teton,County,ID,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,16081,Teton,County,ID,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,16081,Teton,County,ID,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,16081,Teton,County,ID,0,100,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,16083,Twin,Falls,County,ID,10.47,89.53,62.27,29.49,0,0,2018-12-25,2018-12-31,1,
20181218,16083,Twin,Falls,County,ID,10.47,89.53,62.27,28.78,0,0,2018-12-18,2018-12-24,1,
20181211,16083,Twin,Falls,County,ID,10.47,89.53,62.27,28.78,0,0,2018-12-11,2018-12-17,1,
20181204,16083,Twin,Falls,County,ID,10.47,89.53,62.27,28.78,0,0,2018-12-04,2018-12-10,1,
20181127,16083,Twin,Falls,County,ID,10.47,89.53,62.27,28.78,0,0,2018-11-27,2018-12-03,1,
20181120,16083,Twin,Falls,County,ID,10.47,89.53,62.27,28.78,0,0,2018-11-20,2018-11-26,1,
20181113,16083,Twin,Falls,County,ID,10.47,89.53,62.27,28.78,0,0,2018-11-13,2018-11-19,1,
20181106,16083,Twin,Falls,County,ID,10.47,89.53,62.27,28.78,0,0,2018-11-06,2018-11-12,1,
20181030,16083,Twin,Falls,County,ID,10.47,89.53,62.27,28.78,0,0,2018-10-30,2018-11-05,1,
20181225,16085,Valley,County,ID,1.88,98.12,33.62,0,0,0,2018-12-25,2018-12-31,1,,
20181218,16085,Valley,County,ID,1.88,98.12,33.62,0,0,0,2018-12-18,2018-12-24,1,,
20181211,16085,Valley,County,ID,1.88,98.12,33.62,0,0,0,2018-12-11,2018-12-17,1,,
20181204,16085,Valley,County,ID,5.76,94.24,33.62,0,0,0,2018-12-04,2018-12-10,1,,
20181127,16085,Valley,County,ID,5.76,94.24,33.62,0,0,0,2018-11-27,2018-12-03,1,,
20181120,16085,Valley,County,ID,5.76,94.24,33.62,0,0,0,2018-11-20,2018-11-26,1,,
20181113,16085,Valley,County,ID,5.76,94.24,33.62,0,0,0,2018-11-13,2018-11-19,1,,
20181106,16085,Valley,County,ID,5.76,94.24,33.62,0,0,0,2018-11-06,2018-11-12,1,,
20181030,16085,Valley,County,ID,5.76,94.24,33.62,0,0,0,2018-10-30,2018-11-05,1,,
20181225,16087,Washington,County,ID,0,100,100,8.64,0,0,2018-12-25,2018-12-31,1,,
20181218,16087,Washington,County,ID,0,100,100,7.99,0,0,2018-12-18,2018-12-24,1,,
20181211,16087,Washington,County,ID,0,100,100,7.99,0,0,2018-12-11,2018-12-17,1,,
20181204,16087,Washington,County,ID,0,100,100,7.99,0,0,2018-12-04,2018-12-10,1,,
20181127,16087,Washington,County,ID,0,100,100,7.99,0,0,2018-11-27,2018-12-03,1,,
20181120,16087,Washington,County,ID,0,100,100,7.99,0,0,2018-11-20,2018-11-26,1,,
20181113,16087,Washington,County,ID,0,100,100,7.99,0,0,2018-11-13,2018-11-19,1,,
20181106,16087,Washington,County,ID,0,100,100,7.99,0,0,2018-11-06,2018-11-12,1,,
20181030,16087,Washington,County,ID,0,100,100,7.99,0,0,2018-10-30,2018-11-05,1,,
20181225,30001,Beaverhead,County,MT,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,30001,Beaverhead,County,MT,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,30001,Beaverhead,County,MT,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,30001,Beaverhead,County,MT,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,30001,Beaverhead,County,MT,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,30001,Beaverhead,County,MT,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,30001,Beaverhead,County,MT,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,30001,Beaverhead,County,MT,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,30001,Beaverhead,County,MT,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,30003,Big,Horn,County,MT,100,0,0,0,0,0,2018-12-25,2018-12-31,1,
20181218,30003,Big,Horn,County,MT,100,0,0,0,0,0,2018-12-18,2018-12-24,1,
20181211,30003,Big,Horn,County,MT,100,0,0,0,0,0,2018-12-11,2018-12-17,1,
20181204,30003,Big,Horn,County,MT,100,0,0,0,0,0,2018-12-04,2018-12-10,1,
20181127,30003,Big,Horn,County,MT,100,0,0,0,0,0,2018-11-27,2018-12-03,1,
20181120,30003,Big,Horn,County,MT,100,0,0,0,0,0,2018-11-20,2018-11-26,1,
20181113,30003,Big,Horn,County,MT,100,0,0,0,0,0,2018-11-13,2018-11-19,1,
20181106,30003,Big,Horn,County,MT,100,0,0,0,0,0,2018-11-06,2018-11-12,1,
20181030,30003,Big,Horn,County,MT,100,0,0,0,0,0,2018-10-30,2018-11-05,1,
20181225,30005,Blaine,County,MT,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,30005,Blaine,County,MT,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,30005,Blaine,County,MT,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,30005,Blaine,County,MT,76.55,23.45,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,30005,Blaine,County,MT,76.55,23.45,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,30005,Blaine,County,MT,28.54,71.46,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,30005,Blaine,County,MT,28.54,71.46,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,30005,Blaine,County,MT,26.63,73.37,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,30005,Blaine,County,MT,0,100,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,30007,Broadwater,County,MT,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,30007,Broadwater,County,MT,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,30007,Broadwater,County,MT,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,30007,Broadwater,County,MT,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,30007,Broadwater,County,MT,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,30007,Broadwater,County,MT,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,30007,Broadwater,County,MT,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,30007,Broadwater,County,MT,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,30007,Broadwater,County,MT,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,30009,Carbon,County,MT,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,30009,Carbon,County,MT,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,30009,Carbon,County,MT,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,30009,Carbon,County,MT,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,30009,Carbon,County,MT,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,30009,Carbon,County,MT,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,30009,Carbon,County,MT,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,30009,Carbon,County,MT,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,30009,Carbon,County,MT,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,30011,Carter,County,MT,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,30011,Carter,County,MT,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,30011,Carter,County,MT,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,30011,Carter,County,MT,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,30011,Carter,County,MT,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,30011,Carter,County,MT,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,30011,Carter,County,MT,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,30011,Carter,County,MT,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,30011,Carter,County,MT,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,30013,Cascade,County,MT,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,30013,Cascade,County,MT,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,30013,Cascade,County,MT,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,30013,Cascade,County,MT,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,30013,Cascade,County,MT,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,30013,Cascade,County,MT,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,30013,Cascade,County,MT,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,30013,Cascade,County,MT,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,30013,Cascade,County,MT,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,30015,Chouteau,County,MT,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,30015,Chouteau,County,MT,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,30015,Chouteau,County,MT,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,30015,Chouteau,County,MT,99.95,0.05,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,30015,Chouteau,County,MT,99.95,0.05,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,30015,Chouteau,County,MT,99.95,0.05,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,30015,Chouteau,County,MT,99.95,0.05,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,30015,Chouteau,County,MT,83.76,16.24,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,30015,Chouteau,County,MT,80.44,19.56,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,30017,Custer,County,MT,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,30017,Custer,County,MT,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,30017,Custer,County,MT,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,30017,Custer,County,MT,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,30017,Custer,County,MT,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,30017,Custer,County,MT,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,30017,Custer,County,MT,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,30017,Custer,County,MT,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,30017,Custer,County,MT,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,30019,Daniels,County,MT,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,30019,Daniels,County,MT,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,30019,Daniels,County,MT,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,30019,Daniels,County,MT,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,30019,Daniels,County,MT,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,30019,Daniels,County,MT,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,30019,Daniels,County,MT,40.18,59.82,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,30019,Daniels,County,MT,40.18,59.82,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,30019,Daniels,County,MT,40.18,59.82,0.08,0,0,0,2018-10-30,2018-11-05,1,,
20181225,30021,Dawson,County,MT,98.49,1.51,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,30021,Dawson,County,MT,98.49,1.51,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,30021,Dawson,County,MT,98.49,1.51,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,30021,Dawson,County,MT,98.49,1.51,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,30021,Dawson,County,MT,98.49,1.51,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,30021,Dawson,County,MT,98.02,1.98,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,30021,Dawson,County,MT,98.02,1.98,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,30021,Dawson,County,MT,98.02,1.98,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,30021,Dawson,County,MT,98.02,1.98,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,30023,Deer,Lodge,County,MT,100,0,0,0,0,0,2018-12-25,2018-12-31,1,
20181218,30023,Deer,Lodge,County,MT,100,0,0,0,0,0,2018-12-18,2018-12-24,1,
20181211,30023,Deer,Lodge,County,MT,100,0,0,0,0,0,2018-12-11,2018-12-17,1,
20181204,30023,Deer,Lodge,County,MT,100,0,0,0,0,0,2018-12-04,2018-12-10,1,
20181127,30023,Deer,Lodge,County,MT,100,0,0,0,0,0,2018-11-27,2018-12-03,1,
20181120,30023,Deer,Lodge,County,MT,100,0,0,0,0,0,2018-11-20,2018-11-26,1,
20181113,30023,Deer,Lodge,County,MT,100,0,0,0,0,0,2018-11-13,2018-11-19,1,
20181106,30023,Deer,Lodge,County,MT,100,0,0,0,0,0,2018-11-06,2018-11-12,1,
20181030,30023,Deer,Lodge,County,MT,100,0,0,0,0,0,2018-10-30,2018-11-05,1,
20181225,30025,Fallon,County,MT,96.72,3.28,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,30025,Fallon,County,MT,96.72,3.28,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,30025,Fallon,County,MT,96.72,3.28,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,30025,Fallon,County,MT,96.72,3.28,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,30025,Fallon,County,MT,95.1,4.9,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,30025,Fallon,County,MT,75.7,24.3,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,30025,Fallon,County,MT,75.7,24.3,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,30025,Fallon,County,MT,75.7,24.3,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,30025,Fallon,County,MT,75.7,24.3,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,30027,Fergus,County,MT,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,30027,Fergus,County,MT,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,30027,Fergus,County,MT,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,30027,Fergus,County,MT,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,30027,Fergus,County,MT,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,30027,Fergus,County,MT,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,30027,Fergus,County,MT,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,30027,Fergus,County,MT,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,30027,Fergus,County,MT,96.85,3.15,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,30029,Flathead,County,MT,41.17,58.83,3.61,0,0,0,2018-12-25,2018-12-31,1,,
20181218,30029,Flathead,County,MT,41.17,58.83,3.61,0,0,0,2018-12-18,2018-12-24,1,,
20181211,30029,Flathead,County,MT,41.16,58.84,3.61,0,0,0,2018-12-11,2018-12-17,1,,
20181204,30029,Flathead,County,MT,60.07,39.93,3.61,0,0,0,2018-12-04,2018-12-10,1,,
20181127,30029,Flathead,County,MT,60.07,39.93,3.61,0,0,0,2018-11-27,2018-12-03,1,,
20181120,30029,Flathead,County,MT,60.07,39.93,3.61,0,0,0,2018-11-20,2018-11-26,1,,
20181113,30029,Flathead,County,MT,60.07,39.93,3.61,0,0,0,2018-11-13,2018-11-19,1,,
20181106,30029,Flathead,County,MT,38,62,3.61,0,0,0,2018-11-06,2018-11-12,1,,
20181030,30029,Flathead,County,MT,2.88,97.12,51.03,3.28,0,0,2018-10-30,2018-11-05,1,,
20181225,30031,Gallatin,County,MT,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,30031,Gallatin,County,MT,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,30031,Gallatin,County,MT,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,30031,Gallatin,County,MT,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,30031,Gallatin,County,MT,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,30031,Gallatin,County,MT,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,30031,Gallatin,County,MT,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
