ReleaseDate,StateAbbreviation,None,D0,D1,D2,D3,D4
20090616,MT,51.97,48.03,2.86,0.51,0,0
20090609,MT,68.57,31.43,1.47,0,0,0
20090602,MT,69.26,30.74,1.47,0,0,0
20090526,MT,94.92,5.08,1.47,0,0,0
20090519,MT,94.92,5.08,1.47,0,0,0
20090512,MT,94.92,5.08,1.47,0,0,0
20090505,MT,83.66,16.34,1.11,0,0,0
20090428,MT,57.93,42.07,1.91,0,0,0
20090421,MT,57.93,42.07,1.91,0,0,0
20090414,MT,58.07,41.93,1.91,0,0,0
20090407,MT,68.25,31.75,1.91,0,0,0
20090331,MT,51.95,48.05,3.61,0,0,0
20090324,MT,51.95,48.05,3.61,0,0,0
20090317,MT,56.94,43.06,2.26,0,0,0
20090310,MT,59.77,40.23,2.26,0,0,0
20090303,MT,58.25,41.75,7.91,0,0,0
20090224,MT,58.25,41.75,7.91,0,0,0
20090217,MT,59.89,40.11,6.73,0,0,0
20090210,MT,59.89,40.11,5.15,0,0,0
20090203,MT,78.01,21.99,5.41,0,0,0
20090127,MT,84.67,15.33,3.53,0,0,0
20090120,MT,84.87,15.13,3.53,0,0,0
20090113,MT,84.57,15.43,3.75,0,0,0
20090106,MT,48.55,51.45,5.62,0,0,0
20081230,MT,48.55,51.45,5.62,0,0,0
20081223,MT,48.55,51.45,10.06,0,0,0
20081216,MT,48.55,51.45,10.06,0,0,0
20081209,MT,60.63,39.37,9.07,0,0,0
20081202,MT,60.63,39.37,9.07,0,0,0
20081125,MT,60.63,39.37,9.07,0,0,0
20081118,MT,60.63,39.37,9.07,0,0,0
20081111,MT,59.85,40.15,3.97,1.04,0,0
20081104,MT,59.94,40.06,3.97,1.04,0,0
20081028,MT,59.94,40.06,3.97,1.04,0,0
20081021,MT,59.86,40.14,4,1.08,0,0
20081014,MT,68.51,31.49,4,1.08,0,0
20081007,MT,57.35,42.65,7.8,3.86,1.04,0
20080930,MT,57.35,42.65,7.8,3.86,1.04,0
20080923,MT,57.35,42.65,8.32,4.03,1.04,0
20080916,MT,8,92,12.35,4.03,1.04,0
20080909,MT,7.91,92.09,12.23,4.03,1.04,0
20080902,MT,7.91,92.09,12.23,7.93,1.76,0
20080826,MT,7.91,92.09,12.23,7.93,1.76,0
20080819,MT,7.91,92.09,12.23,7.93,1.97,0
20080812,MT,7.76,92.24,12.23,7.93,2.91,0
20080805,MT,7.93,92.07,12.23,7.93,2.91,0
20080729,MT,7.93,92.07,12.23,7.93,2.91,0
20080722,MT,7.93,92.07,9.47,2.5,0,0
20080715,MT,78.51,21.49,4.4,1.05,0,0
20080708,MT,78.54,21.46,4.4,0.04,0,0
20080701,MT,83.08,16.92,1.46,0.04,0,0
20080624,MT,79.88,20.12,2.96,0.02,0,0
20080617,MT,79.88,20.12,2.96,0.02,0,0
20080610,MT,60.61,39.39,2.88,1.42,0,0
20080603,MT,60.3,39.7,15.22,1.45,0,0
20080527,MT,60.17,39.83,17.28,2.21,0.01,0
20080520,MT,31.03,68.97,45.68,14.69,0.01,0
20080513,MT,25.18,74.82,54.87,14.71,0.01,0
20080506,MT,25.2,74.8,56.59,14.71,0.01,0
20080429,MT,22.72,77.28,55.87,24.65,0.01,0
20080422,MT,22.72,77.28,55.87,24.65,0.01,0
20080415,MT,20.54,79.46,55.36,24.55,0,0
20080408,MT,20.15,79.85,56.06,14.75,0,0
20080401,MT,20.05,79.95,56.06,14.75,0,0
20080325,MT,20.01,79.99,56.25,14.81,0,0
20080318,MT,27.01,72.99,48.35,9.02,0,0
20080311,MT,27.01,72.99,48.35,9.02,0,0
20080304,MT,27.01,72.99,48.35,9.02,0,0
20080226,MT,21.77,78.23,50.97,9.02,0,0
20080219,MT,18.27,81.73,50.57,9.6,0,0
20080212,MT,13.25,86.75,51.56,9.6,0,0
20080205,MT,6.96,93.04,73.08,20.65,0,0
20080129,MT,6.37,93.63,73.08,20.65,0,0
20080122,MT,6.37,93.63,73.08,20.65,0,0
20080115,MT,0.9,99.1,76.03,33.33,0,0
20080108,MT,0.9,99.1,76.37,28.78,0,0
20080101,MT,0.84,99.16,61.23,26.41,0,0
20071225,MT,0.84,99.16,61.23,26.41,0,0
20071218,MT,0.84,99.16,61.23,26.41,0,0
20071211,MT,19.34,80.66,57.48,24.1,0,0
20071204,MT,19.34,80.66,57.48,24.1,0,0
20071127,MT,19.34,80.66,57.65,30.22,0,0
20071120,MT,19.34,80.66,57.65,30.22,0,0
20071113,MT,20.59,79.41,56.88,30.22,0,0
20071106,MT,16.3,83.7,62.17,32.21,9.01,0
20071030,MT,17.44,82.56,61.87,32.21,9.01,0
20071023,MT,3.87,96.13,62.64,32.21,9.01,0
20071016,MT,3.87,96.13,79.69,44.79,9.46,0
20071009,MT,3.87,96.13,79.69,44.79,9.46,0
20071002,MT,3.87,96.13,88.33,46.18,9.46,0
20070925,MT,4.46,95.54,88.28,50.78,9.46,0
20070918,MT,4.79,95.21,87.91,50.78,13.98,0
20070911,MT,4.79,95.21,87.91,50.78,12.55,0
20070904,MT,4.42,95.58,87.96,50.78,12.55,0
20070828,MT,4.44,95.56,87.96,50.78,12.55,0
20070821,MT,4.06,95.94,88.67,50.78,12.55,0
20070814,MT,8.22,91.78,57.1,46.21,8.24,0
20070807,MT,8.22,91.78,57.11,46.21,8,0
20070731,MT,28.35,71.65,51.73,22,0,0
20070724,MT,28.92,71.08,42.73,8.33,0,0
20070717,MT,52.44,47.56,38.07,1.58,0,0
20070710,MT,53.95,46.05,20.27,0,0,0
20070703,MT,77.13,22.87,0.93,0,0,0
20070626,MT,77.13,22.87,0.93,0,0,0
20070619,MT,77.13,22.87,0.93,0,0,0
20070612,MT,76.45,23.55,0.93,0,0,0
20070605,MT,67.11,32.89,5.79,0,0,0
20070529,MT,56.17,43.83,5.79,0,0,0
20070522,MT,54.2,45.8,17.39,0,0,0
20070515,MT,51.18,48.82,17.75,0,0,0
20070508,MT,51.18,48.82,20.83,0.01,0,0
20070501,MT,35.26,64.74,26.95,0.01,0,0
20070424,MT,35.26,64.74,27.31,0.01,0,0
20070417,MT,20.62,79.38,33.07,1.98,0,0
20070410,MT,35.02,64.98,27.74,1.91,0,0
20070403,MT,40.33,59.67,31.06,1.05,0,0
20070327,MT,37.68,62.32,32.63,10.48,0.95,0
20070320,MT,37.83,62.17,32.63,10.48,0.95,0
20070313,MT,37.83,62.17,32.63,10.48,1.03,0
20070306,MT,47.17,52.83,37.21,12.1,1.03,0
20070227,MT,44.11,55.89,36.91,17.22,1.97,0
20070220,MT,42.77,57.23,40.4,21.71,3.04,0
20070213,MT,42.77,57.23,40.4,21.71,3.42,0
20070206,MT,22.18,77.82,40.4,21.71,3.41,0
20070130,MT,22.18,77.82,40.4,21.71,3.41,0
20070123,MT,22.18,77.82,39.79,14.97,3.41,0
20070116,MT,22.18,77.82,38.77,13.11,2.35,0
20070109,MT,22.18,77.82,38.77,13.11,2.35,0
20070102,MT,21.9,78.1,37.41,9.08,2.35,0
20061226,MT,21.69,78.31,37.41,9.08,2.35,0
20061219,MT,21.69,78.31,37.41,9.08,2.35,0
20061212,MT,16.72,83.28,45.54,12.16,2.35,0
20061205,MT,13.61,86.39,55.95,13.29,2.35,0
20061128,MT,13.74,86.26,56.46,16.81,2.73,0
20061121,MT,13.67,86.33,56.46,16.81,2.73,0
20061114,MT,4.01,95.99,65.25,24.91,2.73,0
20061107,MT,4.01,95.99,65.25,24.91,2.73,0
20061031,MT,0.05,99.95,97.39,41.55,3.37,0
20061024,MT,0.05,99.95,97.39,52.78,3.37,0
20061017,MT,0.05,99.95,97.39,52.78,3.37,0
20061010,MT,0.05,99.95,97.39,52.78,3.35,0
20061003,MT,0,100,98.05,60.56,3.37,0
20060926,MT,0,100,97.92,60.48,3.36,0
20060919,MT,0,100,97.92,60.48,3.36,0
20060912,MT,0,100,91.04,44.54,9.65,0
20060905,MT,0,100,91.04,44.46,9.52,0
20060829,MT,0.01,99.99,91.04,44.46,6.73,0
20060822,MT,0,100,91.21,44.46,6.94,0
20060815,MT,0,100,91.35,44.46,7.06,0
20060808,MT,0,100,69.76,44.46,3.18,0
20060801,MT,0.02,99.98,64.84,18.58,2.43,0
20060725,MT,0.02,99.98,64.84,10.73,2.41,0
20060718,MT,21.29,78.71,55.78,6.58,2.41,0
20060711,MT,31.19,68.81,9.46,2.87,0,0
20060704,MT,83.93,16.07,6.77,2.87,0,0
20060627,MT,86.85,13.15,6.57,2.87,0,0
20060620,MT,87.55,12.45,6.57,0,0,0
20060613,MT,87.55,12.45,6.57,0,0,0
20060606,MT,87.68,12.32,6.51,0,0,0
20060530,MT,87.68,12.32,6.51,0,0,0
20060523,MT,81.02,18.98,6.51,0,0,0
20060516,MT,81.91,18.09,5.15,0,0,0
20060509,MT,81.9,18.1,5.14,0,0,0
20060502,MT,83.95,16.05,0.02,0,0,0
20060425,MT,86.11,13.89,0.02,0,0,0
20060418,MT,85.1,14.9,0.06,0,0,0
20060411,MT,85.09,14.91,0,0,0,0
20060404,MT,81.59,18.41,0,0,0,0
20060328,MT,77.84,22.16,2.35,0,0,0
20060321,MT,77.95,22.05,2.35,0,0,0
20060314,MT,78.74,21.26,2.35,0,0,0
20060307,MT,78.74,21.26,2.35,0,0,0
20060228,MT,76.46,23.54,7.07,0,0,0
20060221,MT,76.46,23.54,7.07,0,0,0
20060214,MT,76.84,23.16,7.07,0,0,0
20060207,MT,76.84,23.16,7.07,0,0,0
20060131,MT,75.59,24.41,7.55,0,0,0
20060124,MT,75.51,24.49,7.55,0,0,0
20060117,MT,67.59,32.41,7.55,0,0,0
20060110,MT,66.39,33.61,7.55,0,0,0
20060103,MT,66.39,33.61,11.9,0,0,0
20051227,MT,66.52,33.48,11.71,0,0,0
20051220,MT,66.52,33.48,11.21,0,0,0
20051213,MT,78.5,21.5,6.22,0,0,0
20051206,MT,78.5,21.5,6.51,0,0,0
20051129,MT,63.32,36.68,10.06,0,0,0
20051122,MT,40.35,59.65,19.78,0,0,0
20051115,MT,40.35,59.65,19.78,0,0,0
20051108,MT,40.35,59.65,22.02,0,0,0
20051101,MT,32.24,67.76,26.51,1.93,0,0
20051025,MT,26.23,73.77,26.51,1.93,0,0
20051018,MT,22.89,77.11,26.51,1.93,0,0
20051011,MT,17.38,82.62,38.94,9.43,0,0
20051004,MT,3.9,96.1,42.18,10.14,0,0
20050927,MT,3.9,96.1,43.13,13.02,0,0
20050920,MT,3.9,96.1,42.7,13.94,0,0
20050913,MT,4.11,95.89,42.42,14.25,0,0
20050906,MT,4.11,95.89,42.42,14.25,0,0
20050830,MT,4.17,95.83,42.42,14.25,0,0
20050823,MT,4.14,95.86,42.42,13.33,0,0
20050816,MT,4.14,95.86,42.42,13.33,0,0
20050809,MT,4.18,95.82,46.24,16.09,0,0
20050802,MT,3.64,96.36,71.58,28.9,0,0
20050726,MT,11.5,88.5,65.57,22.04,0,0
20050719,MT,11.5,88.5,52.46,19,0,0
20050712,MT,11.5,88.5,52.46,19,0,0
20050705,MT,11.5,88.5,62.58,19.78,0,0
20050628,MT,11.5,88.5,62.58,19.78,0,0
20050621,MT,2.58,97.42,67.47,19.78,0,0
20050614,MT,0,100,88.51,25.27,6.57,0
20050607,MT,0,100,100,34.88,10.53,0
20050531,MT,0,100,100,56.15,15.62,0
20050524,MT,0,100,100,56.15,15.62,0
20050517,MT,0,100,100,56.15,15.62,0
20050510,MT,0,100,100,78.73,20.02,0
20050503,MT,0,100,100,78.73,36.15,2.7
20050426,MT,0,100,100,78.73,38,4.04
20050419,MT,0,100,99.89,80.49,49.01,7.84
20050412,MT,0,100,99.89,80.48,52.62,8.21
20050405,MT,0,100,99.89,86.47,55.06,10.4
20050329,MT,0,100,100,85.37,55.19,10.4
20050322,MT,0,100,100,85.38,68.27,10.4
20050315,MT,0,100,100,85.38,68.27,10.4
20050308,MT,0,100,100,85.38,53.03,10.4
20050301,MT,0,100,100,85.38,53.03,10.4
20050222,MT,0,100,100,85.37,53.03,9.95
20050215,MT,0,100,100,79.92,51.6,9.95
20050208,MT,0,100,89.59,79.92,48.57,9.95
20050201,MT,0,100,88.67,70.76,32.25,7.6
20050125,MT,0,100,80.79,52.58,32.25,7.6
20050118,MT,0,100,74.9,51,30.76,7.6
20050111,MT,0,100,74.9,51,30.76,7.6
20050104,MT,9.71,90.29,73.54,52.91,30.76,7.6
20041228,MT,9.71,90.29,73.54,52.91,30.76,7.6
20091229,NM,56.91,43.09,10.11,2.26,0,0
20091222,NM,56.91,43.09,10.11,2.26,0,0
20091215,NM,56.91,43.09,10.11,2.26,0,0
20091208,NM,56.91,43.09,10.11,3.06,0,0
20091201,NM,56.91,43.09,10.11,3.06,0,0
20091124,NM,56.86,43.14,10.05,3.11,0,0
20091117,NM,64.52,35.48,6.97,2.35,0,0
20091110,NM,70.95,29.05,5.34,2.08,0,0
20091103,NM,79.18,20.82,5.47,2.08,0,0
20091027,NM,79.18,20.82,5.47,2.08,0,0
20091020,NM,62.09,37.91,5.47,2.74,0,0
20091013,NM,70.68,29.32,5.47,2.74,0,0
20091006,NM,72.17,27.83,3.37,0,0,0
20090929,NM,73.1,26.9,2.98,0,0,0
20090922,NM,73.1,26.9,2.98,0,0,0
20090915,NM,55.38,44.62,11.34,0,0,0
20090908,NM,55.38,44.62,11.34,0,0,0
20090901,NM,57.08,42.92,8.89,0,0,0
20090825,NM,61.85,38.15,8.89,0,0,0
20090818,NM,63.52,36.48,8.62,0,0,0
20090811,NM,63.47,36.53,8.62,0,0,0
20090804,NM,63.64,36.36,8.62,0,0,0
20090728,NM,67.56,32.44,11.57,0,0,0
20090721,NM,56.48,43.52,20.66,3.84,0,0
20090714,NM,56.48,43.52,20.66,3.84,0,0
20090707,NM,56.49,43.51,20.66,3.84,0,0
20090630,NM,39.84,60.16,26.02,3.84,0,0
20090623,NM,38.16,61.84,36.7,9.22,0,0
20090616,NM,38.1,61.9,37.13,9.99,0,0
20090609,NM,38.34,61.66,37.13,9.99,0,0
20090602,NM,38.34,61.66,37.13,9.99,0,0
20090526,NM,38.51,61.49,37.15,10.26,0,0
20090519,NM,21.84,78.16,50.29,26.42,0,0
20090512,NM,21.91,78.09,46,17.23,0,0
20090505,NM,21.91,78.09,36.82,13.5,0,0
20090428,NM,21.91,78.09,36.82,13.5,0,0
20090421,NM,21.92,78.08,35.13,13.48,0,0
20090414,NM,38.31,61.69,29.37,6.56,0,0
20090407,NM,44.36,55.64,34.13,6.56,0,0
20090331,NM,44.36,55.64,37.33,0,0,0
20090324,NM,44.36,55.64,37.33,0,0,0
20090317,NM,44.45,55.55,16.48,0,0,0
20090310,NM,44.45,55.55,16.48,0,0,0
20090303,NM,44.45,55.55,7.87,0,0,0
20090224,NM,49.56,50.44,2.18,0,0,0
20090217,NM,49.56,50.44,1.53,0,0,0
20090210,NM,49.94,50.06,1.66,0,0,0
20090203,NM,64.87,35.13,1.66,0,0,0
20090127,NM,66.53,33.47,1.53,0,0,0
20090120,NM,69.8,30.2,1.52,0,0,0
20090113,NM,69.8,30.2,1.52,0,0,0
20090106,NM,76.64,23.36,1.49,0,0,0
20081230,NM,68.74,31.26,1.49,0,0,0
20081223,NM,60.56,39.44,1.49,0,0,0
20081216,NM,60.56,39.44,1.49,0,0,0
20081209,NM,60.56,39.44,1.49,0,0,0
20081202,NM,60.56,39.44,1.49,0,0,0
20081125,NM,60.56,39.44,1.49,0,0,0
20081118,NM,60.56,39.44,1.49,0,0,0
20081111,NM,80.88,19.12,1.49,0,0,0
20081104,NM,80.68,19.32,1.49,0,0,0
20081028,NM,80.65,19.35,1.49,0,0,0
20081021,NM,80.62,19.38,1.52,0,0,0
20081014,NM,80.65,19.35,1.55,0,0,0
20081007,NM,70.65,29.35,1.55,0,0,0
20080930,NM,70.65,29.35,1.55,0,0,0
20080923,NM,70.65,29.35,1.55,0,0,0
20080916,NM,70.65,29.35,1.55,0,0,0
20080909,NM,70.29,29.71,1.74,0.33,0,0
20080902,NM,68.56,31.44,2.52,0.34,0,0
20080826,NM,68.4,31.6,2.52,0.34,0,0
20080819,NM,68.4,31.6,2.52,0.34,0,0
20080812,NM,62.59,37.41,8.26,1.37,0.42,0
20080805,NM,59.14,40.86,10.35,2.64,0.49,0.15
20080729,NM,55.7,44.3,12.43,2.64,0.49,0.15
20080722,NM,26.25,73.75,12.43,2.61,0.49,0.15
20080715,NM,18.43,81.57,45.93,17.16,1.79,0.41
20080708,NM,17.43,82.57,60.75,36.22,14.15,0.38
20080701,NM,16.8,83.2,65.66,37.61,14.66,0.27
20080624,NM,16.78,83.22,69.09,39.82,15.34,0.27
20080617,NM,16.78,83.22,69.09,39.82,15.34,1.09
20080610,NM,29.56,70.44,46.47,16.39,1.22,0
20080603,NM,34.64,65.36,41.81,16.23,0.84,0
20080527,NM,34.64,65.36,41.81,9.39,0.84,0
20080520,NM,26.91,73.09,46.32,10.32,1.52,0
20080513,NM,26.91,73.09,49.95,6.89,0,0
20080506,NM,26.06,73.94,50.76,6.89,0,0
20080429,NM,27.22,72.78,54.41,18.52,0,0
20080422,NM,29.92,70.08,54.42,17.84,0,0
20080415,NM,29.92,70.08,54.42,17.84,0,0
20080408,NM,30.75,69.25,41.55,0,0,0
20080401,NM,30.75,69.25,34.73,0,0,0
20080325,NM,40.77,59.23,23.74,0,0,0
20080318,NM,40.77,59.23,23.74,0,0,0
20080311,NM,40.77,59.23,3.73,0,0,0
20080304,NM,40.77,59.23,3.73,0,0,0
20080226,NM,40.77,59.23,3.73,0,0,0
20080219,NM,40.77,59.23,3.73,0,0,0
20080212,NM,40.77,59.23,3.73,0,0,0
20080205,NM,57.97,42.03,3.73,0,0,0
20080129,NM,54.43,45.57,4.04,0,0,0
20080122,NM,58.21,41.79,4.12,0,0,0
20080115,NM,58.21,41.79,4.12,0,0,0
20080108,NM,59.55,40.45,1.07,0,0,0
20080101,NM,62.36,37.64,1.07,0,0,0
20071225,NM,62.36,37.64,1.07,0,0,0
20071218,NM,62.36,37.64,1.07,0,0,0
20071211,NM,57.97,42.03,1.07,0,0,0
20071204,NM,54.1,45.9,1.07,0,0,0
20071127,NM,67.2,32.8,1.12,0,0,0
20071120,NM,66.75,33.25,0,0,0,0
20071113,NM,67.93,32.07,0,0,0,0
20071106,NM,76.03,23.97,0,0,0,0
20071030,NM,79.04,20.96,0,0,0,0
20071023,NM,79.04,20.96,0,0,0,0
20071016,NM,79.04,20.96,0,0,0,0
20071009,NM,89.19,10.81,0,0,0,0
20071002,NM,89.19,10.81,0,0,0,0
20070925,NM,90.16,9.84,0,0,0,0
20070918,NM,84.86,15.14,0,0,0,0
20070911,NM,92.66,7.34,0,0,0,0
20070904,NM,87.48,12.52,0,0,0,0
20070828,NM,84.59,15.41,0,0,0,0
20070821,NM,83.92,16.08,0,0,0,0
20070814,NM,77.75,22.25,6.5,0,0,0
20070807,NM,77.95,22.05,7.59,0,0,0
20070731,NM,71.8,28.2,9.68,5.09,0,0
20070724,NM,71.8,28.2,9.68,5.09,0,0
20070717,NM,71.8,28.2,9.68,5.09,0,0
20070710,NM,71.45,28.55,9.68,5.09,0,0
20070703,NM,67.68,32.32,9.68,5.09,0,0
20070626,NM,67.68,32.32,9.68,5.09,0,0
20070619,NM,67.64,32.36,9.68,5.09,0,0
20070612,NM,71.87,28.13,9.68,5.09,0,0
20070605,NM,71.87,28.13,9.68,5.09,0,0
20070529,NM,71.87,28.13,9.68,5.09,0,0
20070522,NM,71.87,28.13,10.09,5.09,0,0
20070515,NM,71.87,28.13,10.09,5.09,0,0
20070508,NM,71.87,28.13,10.09,5.09,0,0
20070501,NM,71.87,28.13,10.09,5.09,0,0
20070424,NM,71.87,28.13,9.79,5.09,0,0
20070417,NM,71.87,28.13,9.79,5.09,0,0
20070410,NM,71.81,28.19,9.79,5,0,0
20070403,NM,71.12,28.88,9.79,5,0,0
20070327,NM,72.36,27.64,10.41,5,0,0
20070320,NM,72.8,27.2,6,0.65,0,0
20070313,NM,72.8,27.2,5.87,0.65,0,0
20070306,NM,83.44,16.56,5.25,0.33,0,0
20070227,NM,83.44,16.56,5.24,0.33,0,0
20070220,NM,83.12,16.88,5.57,0.33,0,0
20070213,NM,83.12,16.88,5.57,0.33,0,0
20070206,NM,83.12,16.88,5.57,0.33,0,0
20070130,NM,78.18,21.82,5.57,0.31,0,0
20070123,NM,78.18,21.82,5.43,0.31,0,0
20070116,NM,53.95,46.05,5.43,0.31,0,0
20070109,NM,51.81,48.19,5.43,0.31,0,0
20070102,NM,52.28,47.72,6.24,0.31,0,0
20061226,NM,38.55,61.45,6.24,0.31,0,0
20061219,NM,38.55,61.45,6.24,0.31,0,0
20061212,NM,54.99,45.01,6.24,0.31,0,0
20061205,NM,75.31,24.69,6.24,0.31,0,0
20061128,NM,77.1,22.9,6.3,0.31,0,0
20061121,NM,77.17,22.83,6.3,0.31,0,0
20061114,NM,77.16,22.84,6.3,0.31,0,0
20061107,NM,77.16,22.84,6.3,0.31,0,0
20061031,NM,77.16,22.84,6.3,0.31,0,0
20061024,NM,76.74,23.26,6.68,0.31,0,0
20061017,NM,76.74,23.26,6.68,0.31,0,0
20061010,NM,76.74,23.26,6.68,0.31,0,0
20061003,NM,71.03,28.97,6.72,1.33,0,0
20060926,NM,71.27,28.73,6.72,1.33,0,0
20060919,NM,71.09,28.91,10.96,1.33,0,0
20060912,NM,59.77,40.23,10.86,1.94,0,0
20060905,NM,41.52,58.48,18.6,1.94,0,0
20060829,NM,30.24,69.76,27.58,1.94,0,0
20060822,NM,26.7,73.3,30.39,1.94,0,0
20060815,NM,10.68,89.32,48.73,4.76,0,0
20060808,NM,0.53,99.47,49.44,5.08,0,0
20060801,NM,0,100,70.44,10.88,0.11,0
20060725,NM,0,100,100,64.68,4.5,0.2
20060718,NM,0,100,100,64.58,4.5,0.2
20060711,NM,0,100,100,61.82,4.5,0.2
20060704,NM,0,100,100,91.26,55.58,2.59
20060627,NM,0,100,100,91.26,55.68,2.59
20060620,NM,0,100,100,91.26,62.16,2.59
20060613,NM,0,100,100,91.26,62.16,2.59
20060606,NM,0,100,97.9,90.58,62.55,2.89
20060530,NM,0,100,95.51,83.4,62.55,2.89
20060523,NM,2.22,97.78,95.51,82.22,62.46,2.89
20060516,NM,2.22,97.78,95.51,81.03,61.7,2.89
20060509,NM,2.22,97.78,96.28,85.43,63.66,2.89
20060502,NM,1.77,98.23,96.22,81.31,32.78,2.89
20060425,NM,0.57,99.43,95.86,81.31,32.25,0
20060418,NM,0.57,99.43,96.92,78.88,32.18,0
20060411,NM,0.57,99.43,96.92,78.35,23.82,0
20060404,NM,0.57,99.43,96.92,70.06,22.67,0
20060328,NM,0,100,97.52,70.06,22.67,0
20060321,NM,0,100,98.94,70.06,22.67,0
20060314,NM,0,100,100,72.37,22.67,0
20060307,NM,0,100,100,71.37,22.71,0
20060228,NM,0,100,100,48.53,6.25,0
20060221,NM,0,100,100,46.81,6.25,0
20060214,NM,0,100,100,34.75,6.25,0
20060207,NM,0,100,100,34.26,6.25,0
20060131,NM,0,100,77.81,18.47,0,0
20060124,NM,0,100,66.7,14.64,0,0
20060117,NM,0,100,64.85,5.45,0,0
20060110,NM,1.53,98.47,35.08,0,0,0
20060103,NM,1.53,98.47,24.53,0,0,0
20051227,NM,2.85,97.15,22.84,0,0,0
20051220,NM,2.85,97.15,22.84,0,0,0
20051213,NM,2.85,97.15,21.47,0,0,0
20051206,NM,3.31,96.69,21.37,0,0,0
20051129,NM,3.31,96.69,21.46,0,0,0
20051122,NM,11.71,88.29,16.29,0,0,0
20051115,NM,11.71,88.29,16.29,0,0,0
20051108,NM,11.71,88.29,16.29,0,0,0
20051101,NM,11.71,88.29,16.29,0,0,0
20051025,NM,18.46,81.54,16.29,0,0,0
20051018,NM,33.93,66.07,16.29,0,0,0
20051011,NM,33.93,66.07,17.72,0,0,0
20051004,NM,40,60,18.86,0,0,0
20050927,NM,34.2,65.8,20.66,0,0,0
20050920,NM,34,66,20.66,0,0,0
20050913,NM,34.87,65.13,20.66,0,0,0
20050906,NM,34.87,65.13,20.66,0,0,0
20050830,NM,34.43,65.57,20.66,0,0,0
20050823,NM,34.76,65.24,20.66,0,0,0
20050816,NM,26.1,73.9,29.78,0,0,0
20050809,NM,5.02,94.98,35.27,0,0,0
20050802,NM,5.14,94.86,35.41,0,0,0
20050726,NM,21.09,78.91,19.13,0,0,0
20050719,NM,31.14,68.86,17.64,0,0,0
20050712,NM,31.14,68.86,17.64,0,0,0
20050705,NM,29.69,70.31,17.64,0,0,0
20050628,NM,61.9,38.1,17.64,0,0,0
20050621,NM,65.5,34.5,17.64,0,0,0
20050614,NM,65.88,34.12,17.64,0,0,0
20050607,NM,65.88,34.12,17.64,0,0,0
20050531,NM,65.88,34.12,17.64,0,0,0
20050524,NM,65.88,34.12,17.64,0,0,0
20050517,NM,65.88,34.12,17.64,0,0,0
20050510,NM,62.98,37.02,20.49,2.1,0,0
20050503,NM,63.18,36.82,20.49,2.1,0,0
20050426,NM,62.49,37.51,20.52,2.1,0,0
20050419,NM,62.25,37.75,20.5,4.19,0,0
20050412,NM,62.25,37.75,20.5,4.19,0,0
20050405,NM,42.58,57.42,28.03,8.11,0,0
20050329,NM,42.16,57.84,28.74,8.6,0,0
20050322,NM,41.98,58.02,31,9.59,0,0
20050315,NM,41.98,58.02,31,9.59,0,0
20050308,NM,41.98,58.02,31.93,12.37,2.26,0
20050301,NM,38.25,61.75,31.93,12.37,2.26,0
20050222,NM,32.69,67.31,47.13,18.57,8.49,0
20050215,NM,32.69,67.31,48.29,19.7,8.49,0
20050208,NM,30.33,69.67,60.36,26.46,9.54,0
20050201,NM,30.33,69.67,60.53,33.07,12.32,0
20050125,NM,30.33,69.67,60.53,33.07,12.32,0
20050118,NM,30.55,69.45,60.53,33.07,12.32,0
20050111,NM,30.55,69.45,60.67,37.14,12.87,0
20050104,NM,30.55,69.45,61.05,37.12,12.93,0
20041228,NM,30.55,69.45,61.05,37.12,12.93,0
20091229,NV,20.22,79.78,52.38,9.86,0,0
20091222,NV,20.22,79.78,52.38,9.86,0,0
20091215,NV,20.22,79.78,52.38,9.86,0,0
20091208,NV,20.22,79.78,52.38,11.16,0,0
20091201,NV,20.22,79.78,52.38,11.16,0,0
20091124,NV,24.08,75.92,51.99,11.16,0,0
20091117,NV,24.76,75.24,47.63,6.57,0,0
20091110,NV,24.76,75.24,40.25,6.57,0,0
20091103,NV,24.76,75.24,37.61,6.57,0,0
20091027,NV,25.93,74.07,34.33,6.57,0,0
20091020,NV,26.68,73.32,33.05,6.57,0,0
20091013,NV,23.85,76.15,36.99,8.59,0,0
20091006,NV,23.85,76.15,36.1,8.59,0,0
20090929,NV,23.85,76.15,35.95,8.59,0,0
20090922,NV,23.85,76.15,35.95,8.59,0,0
20090915,NV,23.85,76.15,35.95,8.59,0,0
20090908,NV,23.85,76.15,35.95,8.59,0,0
20090901,NV,23.89,76.11,35.95,8.59,0,0
20090825,NV,23.96,76.04,35.95,8.59,0,0
20090818,NV,23.96,76.04,35.95,8.59,0,0
20090811,NV,23.96,76.04,35.95,8.59,0,0
20090804,NV,24.13,75.87,35.95,10.63,0,0
20090728,NV,24.81,75.19,35.95,10.63,0,0
20090721,NV,24.81,75.19,35.95,10.63,0,0
20090714,NV,24.81,75.19,35.95,10.63,0,0
20090707,NV,24.81,75.19,35.95,10.63,0,0
20090630,NV,24.81,75.19,34.35,5.31,0,0
20090623,NV,24.81,75.19,34.35,5.31,0,0
20090616,NV,13.38,86.62,44.42,10.31,0,0
20090609,NV,9.3,90.7,44.79,10.32,0,0
20090602,NV,8.96,91.04,45.21,9.09,0,0
20090526,NV,8.96,91.04,45.09,8.15,0,0
20090519,NV,8.96,91.04,45.09,8.15,0,0
